,New_Client_Id_Client,PURCHASE_DATE,sending_date_group,rel_date_group,answer_date
10336,3402.0,2021-11-06,2021-11-08,,
10337,3405.0,2020-12-31,2021-01-02,,2021-01-04
89,3406.0,2021-07-28,2021-08-11,2021-08-16,
10338,3407.0,2022-06-04,2022-06-05,,
10339,3418.0,2020-12-01,2020-12-11,,
10340,3418.0,2021-11-26,2021-12-07,,2021-12-08
10341,3418.0,2022-10-14,2022-10-20,,
10342,3420.0,2019-12-20,2019-12-24,,
10343,3420.0,2019-12-22,2019-12-24,,
10344,3420.0,2020-12-07,2020-12-08,,
10345,3421.0,2019-07-11,2019-07-21,,
10346,3422.0,2022-01-25,2022-01-31,,
10347,3422.0,2022-11-17,2022-11-24,,2022-11-24
10348,3422.0,2022-11-19,2022-11-24,,2022-11-24
10349,3422.0,2023-01-09,2023-01-15,,
10350,3422.0,2023-01-10,2023-01-15,,
10351,3424.0,2021-01-22,2021-02-08,,
10352,3428.0,2018-10-11,2018-10-12,,
10353,3428.0,2018-10-19,2018-11-13,,
10354,3430.0,2019-07-12,2019-07-16,,
10355,3432.0,2019-05-17,2019-05-23,,
10356,3434.0,2019-03-08,2019-03-09,,
10357,3437.0,2020-07-12,2020-07-13,,
10358,3437.0,2021-03-25,2021-03-26,,
10359,3437.0,2021-08-04,2021-08-16,,
10360,3444.0,2018-11-03,2018-11-05,,
10361,3447.0,2023-03-22,2023-04-08,,
10362,3448.0,2019-12-21,2019-12-22,,
10363,3448.0,2022-12-22,2022-12-28,,
10364,3449.0,2020-12-11,2020-12-12,,
10365,3454.0,2022-09-13,2022-09-19,,
10368,3455.0,2021-02-11,2021-02-21,,
10366,3455.0,2022-11-28,2022-12-04,,
10367,3455.0,2023-07-01,2023-07-07,,
10369,3456.0,2020-07-29,2020-08-08,,
10370,3457.0,2020-01-17,2020-01-27,,
10371,3457.0,2020-01-24,2020-02-06,,
10372,3457.0,2021-03-05,2021-03-15,,
10373,3458.0,2019-01-12,2019-01-15,,2019-01-16
10374,3459.0,2019-05-10,2019-05-22,,
10375,3461.0,2018-10-14,2018-10-15,,
10376,3461.0,2019-01-25,2019-01-26,,
10377,3461.0,2019-07-22,2019-08-01,,
10378,3461.0,2020-01-18,2020-01-19,,
10379,3461.0,2023-06-24,2023-06-30,,
10380,3464.0,2022-03-21,2022-04-05,,
10381,3465.0,2020-11-13,2020-11-24,,
10382,3470.0,2022-06-15,2022-06-16,,
10383,3471.0,2020-06-20,2020-06-30,,
10384,3472.0,2020-01-04,2020-01-09,,
10385,3473.0,2018-10-24,2018-10-25,,
10386,3473.0,2019-07-16,2019-07-17,,
10387,3473.0,2019-10-04,2019-10-05,,2019-10-05
10388,3473.0,2020-05-22,2020-05-23,,
10389,3473.0,2020-12-30,2021-01-02,,
10390,3473.0,2022-06-27,2022-07-04,,
10391,3473.0,2023-02-28,2023-03-06,,
10392,3473.0,2023-07-06,2023-07-12,,
10393,3476.0,2020-07-18,2020-07-20,,
10394,3478.0,2018-11-25,2018-11-30,,
10395,3478.0,2018-12-05,2019-01-03,,
10396,3478.0,2020-07-07,2020-07-22,,
10397,3480.0,2019-07-03,2019-07-04,,
10398,3484.0,2019-07-07,2019-07-08,,
10399,3484.0,2019-12-22,2019-12-24,,
10400,3484.0,2022-12-18,2022-12-24,,
10401,3485.0,2019-02-09,2019-02-20,,
10402,3488.0,2018-10-05,2018-10-15,,
10403,3488.0,2019-03-15,2019-03-26,,
10404,3488.0,2019-07-07,2019-07-17,,
10405,3488.0,2020-04-29,2020-05-13,,
10406,3488.0,2020-07-16,2020-07-26,,
10407,3488.0,2021-02-15,2021-02-25,,
10408,3499.0,2019-05-23,2019-05-24,,
90,3502.0,2021-08-02,2021-08-11,2021-08-16,
10409,3503.0,2022-11-16,2022-11-22,,
10410,3510.0,2021-03-06,2021-03-07,,
91,3512.0,2021-12-05,2021-12-07,2021-12-13,
10411,3512.0,2023-01-15,2023-01-21,,
10412,3512.0,2023-04-11,2023-04-17,,
10413,3514.0,2022-03-05,2022-03-06,,
10414,3514.0,2022-04-05,2022-04-11,,
10415,3514.0,2023-06-29,2023-07-05,,
10416,3516.0,2019-06-22,2019-06-27,,
10417,3522.0,2020-10-16,2020-10-17,,
10418,3525.0,2019-12-13,2019-12-17,,
10419,3536.0,2023-08-16,2023-08-31,,
10420,3540.0,2020-03-02,2020-03-03,,
10421,3544.0,2020-05-01,2020-05-11,,
10422,3544.0,2022-12-26,2023-01-01,,
10423,3545.0,2022-04-23,2022-04-24,,
10424,3548.0,2021-02-08,2021-02-09,,
10425,3548.0,2022-10-27,2022-11-09,,
10426,3549.0,2018-11-23,2018-11-24,,2018-11-27
10427,3549.0,2019-01-11,2019-01-12,,2019-01-12
10428,3549.0,2019-06-29,2019-07-01,,
10429,3549.0,2020-07-16,2020-07-17,,
10430,3549.0,2020-10-20,2020-10-22,,
10431,3554.0,2020-06-09,2020-06-10,,2020-06-15
10432,3554.0,2021-10-05,2021-10-06,,
10433,3560.0,2019-03-18,2019-03-23,,
10434,3560.0,2019-09-30,2019-10-03,,
10435,3560.0,2022-03-19,2022-03-25,,
10436,3560.0,2022-07-25,2022-07-31,,
10437,3560.0,2023-07-25,2023-07-31,,
10438,3565.0,2020-09-24,2020-10-06,,
10439,3567.0,2020-05-30,2020-05-31,,
10440,3568.0,2018-12-07,2018-12-12,,
10441,3568.0,2022-12-02,2022-12-08,,
10442,3573.0,2020-01-14,2020-01-15,,
10443,3574.0,2020-11-06,2020-11-24,,
10444,3575.0,2019-01-16,2019-01-18,,
10445,3575.0,2019-06-01,2019-06-03,,2019-06-03
10446,3581.0,2019-07-05,2019-07-06,,
10447,3584.0,2019-04-20,2019-04-22,,
10448,3587.0,2018-09-02,2018-09-03,,2018-09-03
10449,3587.0,2018-10-20,2018-10-21,,2018-10-21
10450,3587.0,2019-03-07,2019-03-08,,2019-03-08
10451,3587.0,2019-08-10,2019-08-16,,2019-08-16
10452,3587.0,2019-09-19,2019-09-23,,
10453,3587.0,2020-10-05,2020-10-06,,2020-10-06
10454,3587.0,2021-02-16,2021-02-17,,
10455,3596.0,2022-11-21,2022-11-27,,
10456,3596.0,2023-03-13,2023-03-19,,
10457,3597.0,2020-01-26,2020-01-29,,
10458,3598.0,2022-03-18,2022-03-19,,
10459,3600.0,2019-01-09,2019-01-19,,
10460,3600.0,2019-01-18,2019-01-19,,
10461,3603.0,2020-12-10,2020-12-20,,
10462,3603.0,2021-12-13,2021-12-23,,
10463,3603.0,2022-12-14,2022-12-20,,
10464,3603.0,2023-05-27,2023-06-02,,
10465,3604.0,2019-01-02,2019-01-04,,
10466,3604.0,2020-01-18,2020-01-19,,
10467,3605.0,2019-05-25,2019-05-26,,
10468,3606.0,2022-12-26,2023-01-01,,
10469,3606.0,2023-07-07,2023-07-14,,
10470,3606.0,2023-07-08,2023-07-14,,
10471,3612.0,2022-10-18,2022-10-31,,
10472,3612.0,2022-10-25,2022-10-31,,
10473,3615.0,2019-06-29,2019-07-01,,2019-07-01
10474,3618.0,2022-03-04,2022-03-10,,
10475,3618.0,2022-03-26,2022-04-11,,
10476,3618.0,2022-03-30,2022-04-11,,
10477,3618.0,2022-04-05,2022-04-11,,
10478,3618.0,2022-06-15,2022-06-21,,
10479,3618.0,2022-09-29,2022-10-05,,
10480,3618.0,2022-10-12,2022-11-06,,
10481,3618.0,2022-10-22,2022-11-06,,
10482,3618.0,2022-10-27,2022-11-06,,
10483,3618.0,2022-11-05,2022-11-06,,
10484,3618.0,2023-03-14,2023-03-20,,
10485,3618.0,2023-04-05,2023-04-21,,
10486,3618.0,2023-04-08,2023-04-21,,
10487,3618.0,2023-04-29,2023-05-29,,
10488,3618.0,2023-05-23,2023-05-29,,
10489,3619.0,2020-07-04,2020-07-05,,
10490,3625.0,2020-01-04,2020-01-09,,
10491,3626.0,2019-02-01,2019-02-03,,
10492,3627.0,2023-06-20,2023-06-26,,
92,3628.0,2018-10-28,2018-11-07,2018-11-12,
10493,3629.0,2019-12-22,2019-12-24,,2019-12-26
10494,3629.0,2020-01-25,2020-01-29,,
10495,3629.0,2022-01-29,2022-02-04,,
10496,3629.0,2022-05-18,2022-05-25,,
10497,3629.0,2022-12-16,2022-12-22,,
10498,3629.0,2023-07-03,2023-07-09,,
10499,3631.0,2020-07-16,2020-07-17,,
10500,3635.0,2022-07-08,2022-07-09,,
10501,3647.0,2019-01-19,2019-01-20,,
10502,3649.0,2019-06-06,2019-06-07,,
10503,3650.0,2020-03-04,2020-03-15,,
10504,3650.0,2020-08-26,2020-09-05,,
10505,3650.0,2021-09-25,2021-09-26,,
10506,3650.0,2023-01-10,2023-01-16,,
10507,3654.0,2018-10-19,2018-10-20,,
10508,3654.0,2019-02-12,2019-02-13,,
10509,3654.0,2019-10-15,2019-10-21,,
10510,3654.0,2020-07-18,2020-07-20,,
10511,3654.0,2020-10-10,2020-10-11,,
10512,3654.0,2021-09-30,2021-10-01,,
10513,3657.0,2019-08-06,2019-08-07,,
93,3659.0,2019-11-29,2019-11-30,2019-12-05,
10514,3659.0,2023-07-07,2023-07-14,,
10515,3660.0,2019-03-22,2019-03-24,,
10516,3661.0,2019-01-19,2019-01-21,,
10517,3667.0,2019-05-08,2019-06-03,,
10518,3667.0,2019-05-24,2019-06-03,,
10519,3670.0,2020-04-05,2020-04-15,,
10520,3670.0,2023-05-19,2023-05-25,,
10521,3671.0,2018-12-31,2019-01-04,,
10522,3677.0,2018-12-29,2019-01-04,,
10523,3677.0,2021-10-30,2021-11-01,,
10524,3677.0,2021-12-24,2021-12-30,,
10525,3677.0,2022-11-04,2022-11-10,,
10526,3685.0,2020-10-20,2020-10-22,,
10527,3689.0,2021-01-19,2021-02-08,,2021-05-20
10528,3689.0,2021-02-22,2021-03-04,,
10529,3689.0,2021-05-10,2021-05-20,,2021-12-09
10530,3689.0,2021-11-24,2021-12-07,,2022-05-09
10531,3689.0,2022-02-18,2022-02-24,,
10532,3689.0,2022-05-03,2022-05-09,,2023-02-03
10533,3689.0,2022-10-31,2022-11-09,,
10534,3689.0,2023-01-26,2023-02-01,,
10535,3689.0,2023-01-31,2023-02-01,,
10536,3697.0,2020-06-02,2020-06-03,,
10537,3697.0,2023-04-17,2023-04-23,,
10538,3698.0,2020-06-10,2020-06-20,,
10539,3701.0,2020-09-19,2020-09-20,,
10540,3701.0,2021-05-19,2021-05-20,,
10541,3701.0,2021-10-08,2021-10-09,,
10542,3701.0,2021-12-18,2021-12-24,,
10543,3701.0,2023-07-15,2023-07-21,,
10544,3703.0,2020-11-28,2020-12-04,,
10545,3703.0,2020-12-03,2020-12-04,,
10546,3706.0,2020-03-26,2020-04-05,,
10547,3706.0,2020-04-11,2020-04-21,,
10548,3709.0,2019-05-02,2019-05-03,,2019-05-03
94,3709.0,2019-07-27,2019-07-28,2019-08-01,
10549,3709.0,2023-04-17,2023-04-23,,
10550,3712.0,2022-08-15,2022-08-16,,
10551,3713.0,2020-12-21,2020-12-23,,
10552,3713.0,2022-08-18,2022-08-24,,
10553,3716.0,2022-05-20,2022-05-26,,
10554,3721.0,2018-10-10,2018-10-17,,2018-10-17
10555,3721.0,2019-01-10,2019-01-12,,
10556,3721.0,2019-07-02,2019-07-03,,
10557,3721.0,2020-07-23,2020-07-24,,
10558,3721.0,2023-06-28,2023-07-04,,
10559,3722.0,2021-10-09,2021-10-10,,
95,3724.0,2019-07-16,2019-07-17,2019-07-21,
10560,3724.0,2022-06-01,2022-06-07,,
10561,3727.0,2021-04-06,2021-04-30,,
10562,3728.0,2020-11-28,2020-11-30,,
96,3731.0,2021-01-21,2021-02-04,2021-02-09,
10563,3736.0,2019-03-04,2019-03-05,,
10564,3737.0,2019-03-31,2019-04-12,,
10565,3743.0,2019-07-03,2019-07-04,,2019-07-05
10566,3743.0,2019-10-10,2019-10-11,,2019-10-11
97,3746.0,2018-10-28,2018-11-07,2018-11-12,
10567,3747.0,2019-01-17,2019-01-27,,
10568,3747.0,2019-08-10,2019-08-21,,
10569,3747.0,2019-12-26,2020-01-13,,
10570,3747.0,2020-10-17,2020-10-18,,2020-10-18
10571,3747.0,2021-10-23,2021-10-25,,
10572,3747.0,2022-01-08,2022-01-14,,
10573,3747.0,2023-03-01,2023-03-07,,
10574,3747.0,2023-03-02,2023-03-07,,
10575,3749.0,2021-03-06,2021-03-07,,
10576,3751.0,2018-11-26,2018-11-30,,
10577,3751.0,2019-06-14,2019-06-15,,
10578,3751.0,2023-06-10,2023-06-16,,
10579,3753.0,2020-01-23,2020-01-24,,
10580,3753.0,2020-12-21,2020-12-23,,
10581,3753.0,2021-09-21,2021-09-22,,
10582,3753.0,2022-03-26,2022-04-01,,
10583,3757.0,2018-10-28,2018-10-30,,
10584,3757.0,2023-08-21,2023-08-27,,
10585,3759.0,2020-09-15,2020-09-16,,
10586,3759.0,2021-08-17,2021-08-24,,
10587,3759.0,2021-12-09,2021-12-23,,
10588,3761.0,2019-03-22,2019-03-23,,
10589,3761.0,2020-07-08,2020-07-09,,
10590,3763.0,2018-12-27,2019-01-06,,2019-01-06
10591,3766.0,2020-02-01,2020-02-06,,
10592,3769.0,2022-04-25,2022-04-26,,
10601,3771.0,2019-09-14,2019-09-18,,
10593,3771.0,2020-10-03,2020-10-06,,
10594,3771.0,2021-10-29,2021-10-31,,
10595,3771.0,2022-04-23,2022-04-29,,
10596,3771.0,2022-10-15,2022-10-21,,
10597,3771.0,2022-11-27,2022-12-03,,
10598,3771.0,2023-04-01,2023-04-07,,
10599,3771.0,2023-07-14,2023-07-21,,
10600,3771.0,2023-07-17,2023-07-21,,
10602,3772.0,2020-01-11,2020-01-14,,
98,3775.0,2021-12-02,2021-12-08,2021-12-13,
10603,3778.0,2023-04-14,2023-04-20,,
10604,3778.0,2023-07-21,2023-07-27,,
10605,3779.0,2023-01-31,2023-02-06,,
10606,3781.0,2018-09-25,2018-09-27,,
10607,3781.0,2018-12-05,2018-12-11,,
10608,3781.0,2018-12-17,2019-01-12,,
10609,3781.0,2021-03-19,2021-03-20,,
10610,3782.0,2019-09-26,2019-09-27,,
10611,3782.0,2020-09-25,2020-09-26,,
10612,3784.0,2018-11-26,2018-12-15,,
10613,3790.0,2022-03-14,2022-03-20,,
10614,3798.0,2018-10-09,2018-10-10,,
10615,3798.0,2020-05-15,2020-05-18,,
10616,3798.0,2021-09-25,2021-09-26,,
10617,3802.0,2023-06-10,2023-06-16,,
10618,3803.0,2018-11-16,2018-11-21,,
10619,3804.0,2021-02-04,2021-02-23,,
10620,3809.0,2021-09-09,2021-09-11,,
10621,3811.0,2020-01-08,2020-01-09,,
10622,3812.0,2020-10-23,2020-10-24,,
10623,3817.0,2018-09-26,2018-09-28,,
10624,3817.0,2019-01-30,2019-02-12,,
10625,3821.0,2020-09-12,2020-09-13,,
10626,3821.0,2021-02-06,2021-02-09,,
10627,3824.0,2021-02-25,2021-02-26,,
10628,3824.0,2022-11-25,2022-12-01,,
10629,3825.0,2020-12-24,2021-01-04,,
10630,3828.0,2019-05-13,2019-05-23,,2019-05-24
10631,3828.0,2020-02-01,2020-02-11,,
10632,3828.0,2021-05-07,2021-05-17,,
10633,3837.0,2020-06-27,2020-06-28,,
10634,3840.0,2018-10-30,2018-10-31,,
10644,3840.0,2019-01-05,2019-01-06,,
99,3840.0,2019-01-26,2019-02-07,2019-02-13,
10635,3840.0,2019-04-25,2019-04-26,,
10636,3840.0,2019-05-31,2019-06-03,,
10637,3840.0,2019-09-26,2019-09-27,,
10638,3840.0,2020-10-27,2020-10-28,,
10639,3840.0,2021-02-23,2021-02-24,,
10640,3840.0,2022-01-08,2022-01-14,,
10641,3840.0,2022-02-15,2022-02-21,,
10642,3840.0,2023-04-25,2023-05-01,,
10643,3840.0,2023-06-26,2023-07-02,,
10645,3849.0,2021-09-21,2021-10-01,,
10646,3849.0,2023-02-06,2023-02-12,,
10647,3851.0,2019-03-23,2019-03-26,,
10648,3852.0,2022-03-15,2022-03-16,,
10649,3853.0,2018-10-11,2018-10-22,,
10650,3853.0,2018-10-12,2018-10-22,,
10651,3855.0,2019-06-04,2019-06-05,,2019-06-05
10652,3859.0,2019-06-03,2019-06-04,,2019-06-08
10653,3861.0,2019-05-25,2019-05-26,,
10654,3861.0,2020-10-15,2020-10-16,,2020-10-16
10655,3864.0,2020-04-17,2020-04-28,,
10656,3868.0,2021-10-26,2021-10-29,,
10657,3875.0,2019-02-15,2019-02-16,,
10658,3875.0,2019-04-11,2019-04-12,,
10659,3875.0,2019-08-23,2019-09-01,,
10660,3875.0,2022-07-19,2022-07-25,,
10661,3876.0,2023-05-19,2023-05-25,,
10662,3877.0,2019-04-22,2019-04-24,,
10663,3877.0,2022-06-01,2022-06-07,,
10664,3880.0,2019-02-16,2019-02-18,,
10665,3881.0,2020-07-25,2020-08-06,,
10666,3882.0,2019-04-09,2019-04-12,,2019-04-15
10667,3883.0,2018-12-29,2019-01-19,,2019-01-19
10668,3883.0,2019-05-24,2019-05-25,,2019-05-28
10669,3883.0,2020-05-15,2020-05-18,,2020-05-18
10670,3883.0,2021-12-02,2021-12-08,,2021-12-08
10671,3884.0,2019-08-17,2019-08-21,,2019-08-23
10672,3884.0,2021-09-05,2021-09-07,,2021-09-10
10673,3884.0,2023-01-21,2023-01-27,,
10674,3884.0,2023-07-26,2023-08-01,,
10675,3887.0,2019-07-06,2019-07-08,,
10676,3887.0,2021-08-28,2021-08-29,,
10677,3889.0,2021-03-15,2021-03-25,,
10678,3891.0,2023-04-12,2023-04-18,,
10679,3893.0,2023-07-26,2023-08-01,,
10680,3894.0,2019-07-15,2019-07-16,,
10681,3894.0,2020-02-02,2020-02-06,,
10682,3896.0,2019-11-30,2019-12-10,,
10683,3897.0,2020-07-25,2020-08-06,,
10684,3901.0,2019-08-13,2019-08-21,,
10685,3902.0,2022-05-13,2022-05-14,,
100,3903.0,2020-11-16,2020-11-26,2020-12-01,
10686,3903.0,2020-12-28,2021-01-07,,
10687,3908.0,2018-09-14,2018-10-01,,
10688,3908.0,2018-09-28,2018-10-01,,
10689,3908.0,2019-12-26,2020-01-13,,
101,3908.0,2020-01-09,2020-01-13,2020-01-16,
10690,3911.0,2021-01-26,2021-02-08,,
10691,3911.0,2021-01-29,2021-02-08,,
10692,3916.0,2018-10-01,2018-10-03,,
10693,3924.0,2020-09-15,2020-09-16,,
10694,3924.0,2022-06-02,2022-06-08,,
10695,3924.0,2023-01-07,2023-01-13,,
10696,3932.0,2019-04-14,2019-04-17,,
10697,3941.0,2018-10-20,2018-10-22,,2018-10-22
10698,3941.0,2020-03-07,2020-03-09,,
10699,3941.0,2021-03-03,2021-03-04,,
10700,3943.0,2022-07-16,2022-07-17,,
10701,3945.0,2020-06-28,2020-06-30,,
10702,3945.0,2020-08-15,2020-08-16,,
10703,3946.0,2021-12-30,2022-01-05,,
10704,3948.0,2020-07-19,2020-07-20,,
10705,3949.0,2020-09-23,2020-09-24,,
10706,3950.0,2021-02-16,2021-02-17,,2021-02-17
10707,3952.0,2021-04-26,2021-05-12,,
10708,3952.0,2022-05-23,2022-06-11,,2022-06-11
10709,3952.0,2022-05-25,2022-06-11,,2022-06-11
10710,3952.0,2022-05-27,2022-06-11,,2022-06-11
10711,3952.0,2023-05-15,2023-05-21,,
10712,3952.0,2023-05-19,2023-05-21,,
10713,3952.0,2023-06-14,2023-07-06,,
10714,3952.0,2023-06-30,2023-07-06,,
10715,3952.0,2023-07-03,2023-07-06,,
10716,3953.0,2022-06-28,2022-06-29,,
10717,3957.0,2023-06-16,2023-06-18,,
10718,3960.0,2019-05-24,2019-05-25,,
10719,3960.0,2020-04-02,2020-04-12,,
10720,3960.0,2020-06-26,2020-06-27,,
10721,3960.0,2021-05-23,2021-05-25,,
10722,3960.0,2023-06-28,2023-07-14,,
10723,3962.0,2018-08-31,2018-09-02,,
10724,3962.0,2021-09-05,2021-09-15,,
10725,3962.0,2022-10-04,2022-10-10,,
10726,3967.0,2019-01-02,2019-01-03,,2019-01-07
10727,3969.0,2019-05-25,2019-06-04,,2019-06-04
10728,3973.0,2019-06-29,2019-07-01,,
10729,3976.0,2020-12-20,2020-12-22,,
10730,3976.0,2021-12-18,2021-12-24,,
10731,3980.0,2021-03-01,2021-03-16,,
10732,3980.0,2021-05-10,2021-05-20,,2021-05-20
10733,3982.0,2019-02-18,2019-02-19,,
10734,3982.0,2021-02-10,2021-02-11,,
10735,3983.0,2023-07-19,2023-07-25,,
10736,3984.0,2020-06-22,2020-06-24,,
10737,3986.0,2019-03-20,2019-03-22,,2019-03-25
10738,3986.0,2019-10-17,2019-10-18,,
10739,3986.0,2021-02-02,2021-02-04,,
10740,3988.0,2022-05-06,2022-05-12,,
10741,3988.0,2023-05-04,2023-05-10,,
10742,3990.0,2022-12-30,2023-01-05,,
10743,3998.0,2019-12-29,2019-12-30,,
10744,3998.0,2020-07-27,2020-07-28,,2020-07-31
10745,3999.0,2019-02-22,2019-02-24,,
10746,4000.0,2022-07-01,2022-07-07,,2022-07-10
10747,4002.0,2021-01-24,2021-01-25,,
10748,4006.0,2022-06-27,2022-07-03,,
10749,4007.0,2020-10-13,2020-10-14,,2020-10-14
102,4008.0,2021-11-28,2021-12-08,2021-12-13,
10750,4008.0,2022-04-09,2022-04-15,,
10751,4014.0,2018-12-10,2019-01-05,,
10752,4015.0,2020-05-30,2020-05-31,,
10753,4015.0,2020-12-05,2020-12-07,,
10754,4015.0,2021-10-02,2021-10-03,,
10755,4016.0,2022-01-17,2022-02-05,,
10756,4019.0,2019-06-06,2019-06-27,,2019-06-27
10757,4019.0,2019-06-16,2019-06-27,,2019-06-27
10758,4020.0,2018-10-20,2018-10-21,,
10759,4020.0,2019-01-19,2019-01-20,,
10760,4020.0,2019-03-16,2019-03-26,,
10761,4020.0,2019-07-05,2019-07-06,,
10762,4020.0,2020-02-02,2020-02-06,,
10763,4020.0,2021-11-07,2021-11-09,,
10764,4028.0,2020-07-04,2020-07-05,,
10765,4028.0,2020-07-16,2020-07-26,,
10766,4028.0,2020-08-23,2020-08-24,,
10767,4029.0,2021-02-16,2021-03-03,,
10768,4030.0,2020-12-07,2020-12-17,,
10769,4033.0,2022-04-05,2022-04-11,,
10770,4033.0,2022-04-08,2022-04-11,,
10771,4034.0,2020-10-17,2020-10-18,,
10772,4037.0,2019-06-28,2019-07-10,,
10773,4039.0,2018-10-20,2018-10-21,,2018-10-21
10774,4039.0,2020-02-03,2020-02-06,,
10775,4045.0,2018-10-17,2018-10-19,,2018-10-19
10776,4045.0,2020-07-06,2020-07-07,,
10777,4045.0,2021-01-29,2021-02-04,,
10778,4045.0,2021-05-22,2021-05-23,,
10779,4046.0,2019-12-08,2019-12-10,,
10780,4049.0,2020-10-25,2020-10-27,,
10781,4054.0,2020-12-29,2021-01-02,,
10782,4054.0,2022-12-28,2023-01-03,,
10783,4056.0,2022-04-19,2022-04-25,,
10784,4058.0,2023-08-10,2023-08-16,,
10785,4060.0,2019-12-22,2019-12-23,,
10786,4063.0,2018-11-24,2018-11-26,,
10787,4070.0,2021-01-25,2021-02-12,,
10788,4070.0,2022-02-10,2022-02-16,,
10789,4070.0,2023-05-22,2023-05-28,,
10790,4071.0,2019-05-28,2019-05-29,,2019-06-01
10791,4072.0,2019-03-04,2019-03-14,,
10792,4073.0,2019-03-02,2019-03-12,,2019-03-13
10793,4073.0,2019-03-30,2019-04-11,,2019-04-12
10794,4073.0,2019-07-17,2019-07-27,,2019-07-31
10795,4073.0,2022-05-12,2022-05-18,,
10796,4073.0,2023-08-03,2023-08-09,,
10797,4087.0,2019-04-19,2019-04-21,,
10798,4091.0,2019-04-25,2019-04-27,,
10799,4091.0,2019-12-19,2019-12-24,,
10800,4094.0,2019-05-27,2019-06-06,,
10801,4095.0,2020-01-03,2020-01-09,,
10802,4095.0,2020-01-23,2020-02-06,,
10803,4098.0,2022-09-08,2022-09-14,,
10804,4100.0,2019-12-12,2019-12-13,,
10805,4105.0,2020-03-07,2020-03-09,,
10811,4105.0,2020-11-10,2020-11-24,,
10806,4105.0,2021-02-09,2021-02-19,,
10807,4105.0,2021-09-09,2021-10-03,,
10808,4105.0,2021-10-02,2021-10-03,,
10809,4105.0,2021-12-01,2021-12-13,,
10810,4105.0,2022-08-19,2022-08-25,,
10812,4111.0,2023-01-11,2023-01-17,,
10813,4115.0,2020-12-07,2020-12-08,,
10814,4119.0,2019-02-07,2019-02-09,,
10815,4121.0,2018-11-23,2018-11-30,,
10816,4122.0,2018-12-09,2018-12-11,,2018-12-11
10817,4122.0,2022-07-22,2022-07-29,,
10818,4132.0,2020-01-18,2020-01-30,,
10819,4134.0,2020-02-17,2020-02-21,,
10820,4139.0,2019-01-25,2019-01-27,,
10821,4140.0,2019-05-31,2019-06-03,,
10822,4141.0,2022-11-17,2022-11-23,,
10823,4142.0,2018-10-23,2018-10-24,,
10824,4142.0,2018-12-27,2019-01-03,,
10825,4142.0,2019-08-07,2019-08-08,,2019-08-08
10826,4142.0,2020-08-10,2020-08-20,,
10827,4143.0,2021-01-27,2021-02-12,,
10828,4143.0,2021-02-02,2021-02-12,,
10829,4147.0,2022-07-27,2022-07-29,,
103,4154.0,2018-09-08,2018-09-12,2018-09-16,
10830,4154.0,2019-08-03,2019-08-04,,
10831,4161.0,2019-12-26,2019-12-27,,2019-12-30
10832,4161.0,2022-02-26,2022-03-04,,
10833,4161.0,2023-04-28,2023-05-04,,
10834,4162.0,2022-06-17,2022-06-23,,
10835,4163.0,2018-11-14,2018-11-16,,2018-11-16
10836,4166.0,2022-01-06,2022-01-08,,
10837,4166.0,2022-02-08,2022-02-14,,
10838,4167.0,2021-10-01,2021-10-14,,2021-10-14
10839,4167.0,2021-10-04,2021-10-14,,2021-10-14
10840,4167.0,2022-03-09,2022-03-15,,
10841,4167.0,2023-01-12,2023-01-18,,
10842,4170.0,2020-04-28,2020-05-12,,
10843,4170.0,2020-05-02,2020-05-12,,
10844,4171.0,2020-04-15,2020-04-25,,
10845,4172.0,2020-07-25,2020-07-26,,
10846,4178.0,2020-11-26,2020-12-17,,
10847,4178.0,2020-12-07,2020-12-17,,
10848,4178.0,2021-01-25,2021-02-04,,
10849,4178.0,2021-10-20,2021-10-30,,
10850,4178.0,2023-07-13,2023-07-21,,
10851,4179.0,2019-05-30,2019-05-31,,
10852,4179.0,2020-05-29,2020-05-30,,
10853,4180.0,2019-07-03,2019-07-04,,
10854,4180.0,2020-01-24,2020-01-29,,
10855,4180.0,2020-04-29,2020-05-09,,
10856,4180.0,2020-07-16,2020-07-17,,
10857,4180.0,2021-10-19,2021-10-22,,
10858,4180.0,2023-06-29,2023-07-14,,
10859,4182.0,2020-03-04,2020-03-15,,
10860,4190.0,2021-03-18,2021-03-19,,
10861,4191.0,2018-09-08,2018-09-18,,2018-09-19
10862,4191.0,2018-12-26,2019-01-03,,
10863,4191.0,2019-01-23,2019-02-12,,
10864,4191.0,2019-05-25,2019-05-26,,
10865,4191.0,2019-07-03,2019-07-16,,
10866,4194.0,2022-02-28,2022-03-15,,
10867,4204.0,2019-04-19,2019-04-20,,
10868,4205.0,2021-02-01,2021-02-02,,
10869,4206.0,2021-12-19,2021-12-30,,
10870,4209.0,2019-04-18,2019-04-29,,
10871,4209.0,2019-08-01,2019-08-16,,2019-08-17
10872,4210.0,2019-08-06,2019-08-07,,
10873,4210.0,2020-01-25,2020-01-29,,
10874,4210.0,2022-01-21,2022-01-27,,
10875,4211.0,2021-01-25,2021-02-04,,
10876,4211.0,2022-12-05,2022-12-11,,
10877,4212.0,2019-07-06,2019-07-08,,
10878,4213.0,2019-10-15,2019-10-17,,
10879,4216.0,2018-09-07,2018-09-18,,
10880,4216.0,2018-10-20,2018-10-21,,2018-10-24
10881,4216.0,2018-11-05,2018-11-22,,2019-02-17
